Supplementary_Table5: Detection results of random mutation data(ART-Random) ,,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
802,sample_858,0,0,1,-0.014338961,-0.126099105,4.491657734,21
803,sample_860,0,0,1,-0.075247518,-0.168982552,6.32543806,21
804,sample_861,0,0,1,-0.092518979,-0.186635615,6.260402732,21
805,sample_862,0,0,1,-0.069490365,-0.263132219,6.343174968,21
806,sample_863,0,0,1,-0.101299487,-0.236608633,6.28020774,21
807,sample_864,0,0,1,-0.118383129,-0.166764255,6.245119684,21
808,sample_865,0,0,0,0.010579722,-0.073535726,2.837504469,0
809,sample_866,0,0,0,0.028420944,-0.047485138,2.793008128,0
810,sample_867,0,0,0,0.102810976,-0.049133814,1.626805929,0
811,sample_868,0,0,0,0.103034933,0.008521295,2.274335647,0
812,sample_869,0,0,0,0.028605347,-0.086372543,2.972963628,0
813,sample_870,0,0,1,0.000677108,-0.074639149,3.631484336,21
814,sample_871,0,0,1,0.026949105,-0.165266199,3.611249337,21
815,sample_872,0,0,1,0.082486168,-0.148318298,3.146396599,21
816,sample_873,0,0,1,-0.020359328,-0.11722942,4.138557356,21
817,sample_874,0,0,1,0.005925424,-0.132581132,4.057578065,21
818,sample_875,0,0,1,-0.144418242,-0.2697495,7.103694858,21
819,sample_876,0,0,1,-0.112471454,-0.224035816,7.024956333,21
820,sample_877,0,0,1,-0.01275537,-0.145576976,4.519931891,21
821,sample_878,0,0,1,-0.016896347,-0.187901672,4.570962757,21
822,sample_879,0,0,0,0.027387065,-0.084872381,2.945381373,0
823,sample_885,0,0,1,0.02917269,-0.066025219,3.541530538,21
824,sample_886,0,0,1,0.000162483,-0.098970962,3.524979427,21
825,sample_887,0,0,1,-0.046197609,-0.129624874,4.403408665,21
826,sample_888,0,0,0,0.02030658,-0.070335067,2.988703766,0
827,sample_889,0,0,0,0.065620203,-0.081232667,2.980491747,0
828,sample_890,0,0,1,0.025097398,-0.086958804,3.273571796,21
829,sample_891,0,0,0,0.06891373,-0.066862137,2.125521621,0
830,sample_892,0,0,0,0.070842797,-0.066862137,2.123540569,0
831,sample_893,0,0,0,0.090114667,-0.030456209,1.901575854,0
832,sample_894,0,0,0,0.102382809,-0.016137025,1.850008304,0
833,sample_895,0,0,0,0.018228155,-0.057161583,2.380612738,0
834,sample_896,0,0,1,-0.090968868,-0.277887836,6.733117275,21
835,sample_897,0,0,1,-0.14027879,-0.221188519,6.840724661,21
836,sample_898,0,0,1,-0.02993909,-0.119690646,3.629986511,21
837,sample_899,0,0,0,0.099540807,-0.04743677,1.906084986,0
838,sample_900,0,0,0,0.1012693,0.005563692,1.895434547,0
839,sample_904,0,0,1,0.05196758,-0.181480276,5.286919636,21
840,sample_905,0,0,1,-0.069297052,-0.161649253,5.286919636,21
841,sample_906,0,0,0,0.058836961,-0.01669525,1.856978902,0
842,sample_907,0,0,0,0.07636577,-0.024137279,1.624552211,0
843,sample_908,0,0,1,-0.067132201,-0.166764255,6.315295796,21
844,sample_909,0,0,1,-0.106994034,-0.201686444,6.28020774,21
845,sample_910,0,0,1,-0.053294555,-0.123114711,5.089574428,21
846,sample_911,0,0,1,-0.053294555,-0.109024533,5.032946027,21
847,sample_912,0,0,0,0.086879188,-0.041985075,1.853590909,0
848,sample_913,0,0,1,0.061466598,-0.035608229,3.082277224,0
849,sample_914,0,0,1,0.030656138,-0.067099425,3.090906524,0
850,sample_915,0,0,0,0.053201388,0.015879655,1.961624726,0
851,sample_916,0,0,1,-0.074147638,-0.201311299,5.351676577,21
852,sample_917,0,0,1,0.017873385,-0.042014976,3.557503807,21
853,sample_918,0,0,1,0.027425855,-0.097341621,3.554233841,21
854,sample_919,0,0,1,-0.046951005,-0.226096861,4.491657734,21
855,sample_920,0,0,1,-0.026568478,-0.167764836,4.479098646,21
856,sample_921,0,0,1,0.02169488,-0.113895812,3.658250363,21
857,sample_922,0,0,1,-0.015004491,-0.086615653,3.65139793,21
858,sample_923,0,0,0,0.112199933,0.006661837,1.628296433,0
859,sample_926,0,0,1,0.024436005,-0.047270699,3.642460942,21
860,sample_927,0,0,0,0.11039958,-0.02574515,1.66984555,0
861,sample_928,0,0,0,0.084499176,-0.002006444,2.228234552,0
862,sample_929,0,0,1,-0.070188619,-0.117131079,4.64205786,21
863,sample_930,0,0,1,0.015686793,-0.121519717,4.721428553,21
864,sample_931,0,0,1,-0.005996827,-0.135706839,5.036076085,21
865,sample_932,0,0,0,0.116819142,-0.055807945,2.267717526,0
866,sample_933,0,0,0,0.08766419,-0.036651373,2.321182963,0
867,sample_934,0,0,0,0.081568897,-0.050215771,2.151081233,0
868,sample_935,0,0,0,0.11777108,-0.083379747,2.779552785,0
869,sample_936,0,0,0,0.110706923,-0.015792122,2.090527533,0
870,sample_937,0,0,1,0.042409508,-0.081286249,3.303880452,21
871,sample_938,0,0,1,0.007098246,-0.099331969,3.261573782,21
872,sample_939,0,0,1,-0.071774875,-0.204719123,5.639352434,21
873,sample_940,0,0,1,-0.097455027,-0.215218138,5.644626874,21
874,sample_941,0,0,0,0.028192282,-0.05613101,2.783604221,0
875,sample_942,0,0,1,-0.042866212,-0.168129112,4.639416055,21
876,sample_943,0,0,1,-0.000277711,-0.20730563,4.648163298,21
877,sample_944,0,0,0,0.080157389,-0.025631897,1.722111418,0
878,sample_945,0,0,0,0.06057994,-0.047454783,2.238196021,0
879,sample_946,0,0,0,0.109648483,-0.065089994,2.002154149,0
880,sample_947,0,0,0,0.091399803,-0.005404,1.990909871,0
881,sample_948,0,0,0,0.092885326,-0.028265168,1.638976879,0
882,sample_949,0,0,0,0.065866951,-0.074138171,2.292752944,0
883,sample_950,0,0,0,0.0532972,-0.063442585,2.510416229,0
884,sample_951,0,0,0,0.097585796,-0.063003514,2.426609743,0
885,sample_952,0,0,1,0.032656914,-0.122694771,3.37172504,21
886,sample_953,0,0,1,-0.000841155,-0.113357084,3.368597694,21
887,sample_954,0,0,0,0.116961199,-0.051995784,2.935495626,0
888,sample_955,0,0,0,0.060964377,-0.025248118,1.714411546,0
889,sample_956,0,0,1,-0.035446887,-0.121630953,3.631484336,21
890,sample_957,0,0,1,0.040085103,-0.098135051,3.597759338,21
891,sample_958,0,0,0,0.081074131,-0.020669724,2.193430472,0
892,sample_959,0,0,1,0.011218331,-0.056343372,3.368418479,21
893,sample_960,0,0,1,-0.026195312,-0.151944055,3.470876879,21
894,sample_961,0,0,1,-0.001109678,-0.091249683,3.95007034,21
895,sample_962,0,0,1,-0.107801449,-0.264272074,6.969846572,21
896,sample_963,0,0,1,-0.11407597,-0.23220631,6.982733798,21
897,sample_964,0,0,1,0.02971221,-0.154505005,3.066489476,0
898,sample_965,0,0,1,0.038183025,-0.053495326,3.156380119,0
899,sample_966,0,0,0,0.082365339,-0.068503728,2.523549113,0
900,sample_967,0,0,0,0.082942088,-0.017264437,1.683595544,0
901,sample_968,0,0,0,0.078094615,-0.053128187,2.341428927,0
902,sample_969,0,0,0,0.117380211,-0.00156748,1.587327099,0
903,sample_970,0,0,1,0.005207098,-0.078108076,3.166971843,21
904,sample_971,0,0,1,0.019812327,-0.121006048,3.491575674,21
905,sample_972,0,0,1,0.013539372,-0.130623377,3.47224966,21
906,sample_973,0,0,0,0.052705242,0.016469744,1.863158286,0
907,sample_974,0,0,1,-0.031721679,-0.085275593,4.166156841,21
908,sample_975,0,0,0,0.101067604,-0.077270831,2.580719157,0
909,sample_976,0,0,0,0.056342101,-0.077270831,2.600058443,0
910,sample_977,0,0,0,0.113170045,0.005967232,1.623847138,0
911,sample_978,0,0,0,0.059430362,-0.043058094,2.121641466,0
912,sample_979,0,0,0,0.122833138,-0.007666065,1.768179696,0
913,sample_980,0,0,0,0.109859019,0.009633676,1.794282462,0
914,sample_981,0,0,0,0.104010812,-0.047023943,1.986549589,0
915,sample_982,0,0,1,-0.019249445,-0.188416086,4.42673115,21
916,sample_983,0,0,0,0.082889537,-0.03088898,2.406052758,0
917,sample_984,0,0,1,0.01367233,-0.089398729,3.292652121,21
918,sample_985,0,0,1,-0.001292979,-0.123049836,3.323389336,21
919,sample_986,0,0,0,0.084992324,-0.016228419,1.92279962,0
920,sample_987,0,0,1,-0.047423506,-0.172613615,4.594417578,21
921,sample_988,0,0,0,0.047990179,-0.018558192,2.209120102,0
922,sample_989,0,0,0,0.092911878,-0.03316726,2.267833925,0
923,sample_990,0,0,0,0.036297203,-0.045854552,2.55166589,0
924,sample_991,0,0,0,0.03482587,-0.056379724,2.58526976,0
925,sample_992,0,0,0,0.041351399,-0.02106253,2.471039459,0
926,sample_993,0,0,1,0.029268255,-0.098181545,3.362694876,21
927,sample_994,0,0,1,0.013997457,-0.095059906,3.409741863,21
928,sample_995,0,0,0,0.091105735,-0.024366239,2.018247531,0
929,sample_996,0,0,1,-0.022327805,-0.063240529,3.264595687,21
930,sample_997,0,0,1,0.071835559,-0.054217669,3.213223301,21
931,sample_998,0,0,0,0.103312379,0.017793601,2.16912683,0
932,sample_999,0,0,0,0.109374473,0.003032994,1.876127225,0
933,sample_1000,0,0,0,0.152733307,0.060626289,0.038941471,0
934,sample_1001,0,0,0,0.185282711,0.077457751,0.00947727,0
935,sample_1002,0,0,0,0.102659647,0.103544075,0.037994174,0
936,sample_1003,0,0,0,0.214416589,0.012163165,0.005203126,0
937,sample_1004,0,0,0,0.19240854,0.041585732,0.039822615,0
938,sample_1005,0,0,0,0.168361365,0.080617053,0.039300885,0
939,sample_1007,0,0,0,0.153894579,0.066165293,0.086594462,0
940,sample_1008,0,0,0,0.177845814,0.075067265,0.075414146,0
941,sample_1009,0,0,0,0.155609055,0.018150722,0.010806006,0
942,sample_1010,0,0,0,0.156090109,0.040955404,-0.038736878,0
943,sample_1011,0,0,0,0.205546991,0.085557991,0.059854873,0
944,sample_1012,0,0,0,0.190285465,0.07010551,0.10319998,0
945,sample_1013,0,0,0,0.196337923,0.040784267,0.018909312,0
946,sample_1014,0,0,0,0.155842766,0.06101152,0.132610287,0
947,sample_1015,0,0,0,0.164323107,0.06101152,0.076002583,0
948,sample_1016,0,0,0,0.14354008,0.060402566,0.044480579,0
949,sample_1020,0,0,0,0.169751735,0.040093723,0.045697344,0
950,sample_1021,0,0,0,0.177224971,0.063350566,0.012849918,0
951,sample_1022,0,0,0,0.113233798,0.098233241,0.008468874,0
952,sample_1023,0,0,0,0.164039529,0.062281312,0.05443147,0
953,sample_1024,0,0,0,0.161841533,0.061317753,0.02495331,0
954,sample_1027,0,0,0,0.14946548,0.043606482,-0.051911242,0
955,sample_1028,0,0,0,0.159771455,0.040081673,0.035429945,0
956,sample_1029,0,0,0,0.183860016,0.051227515,0.031336598,0
957,sample_1030,0,0,0,0.162113441,0.075213542,0.063852404,0
958,sample_1031,0,0,0,0.138777816,0.056944091,0.098792003,0
959,sample_1032,0,0,0,0.134794557,0.101377042,0.008587162,0
960,sample_1033,0,0,0,0.118589836,0.029126733,0.065272002,0
961,sample_1034,0,0,0,0.138730647,0.073239182,0.000266452,0
962,sample_1035,0,0,0,0.149605084,0.051053863,0.051889995,0
963,sample_1036,0,0,0,0.143567778,0.050522336,0.007246626,0
964,sample_1037,0,0,0,0.123100133,0.030875334,-0.034791824,0
965,sample_1038,0,0,0,0.19993072,-0.018721365,0.035803884,0
966,sample_1039,0,0,0,0.233534504,-0.005642067,0.028654952,0
967,sample_1040,0,0,0,0.187134153,0.068883775,-0.053032115,0
968,sample_1041,0,0,0,0.115037664,0.035008392,0.041597141,0
969,sample_1042,0,0,0,0.173222231,0.041616183,0.008401265,0
970,sample_1043,0,0,0,0.095642809,0.10769409,0.041597141,0
971,sample_1044,0,0,0,0.154811373,0.022826747,0.060938579,0
972,sample_1045,0,0,0,0.166563331,0.027871978,0.031173636,0
973,sample_1046,0,0,0,0.150034164,0.056854558,0.009552959,0
974,sample_1047,0,0,0,0.182893549,0.035008392,0.041103761,0
975,sample_1048,0,0,0,0.173286241,0.056205662,0.044325119,0
976,sample_1049,0,0,0,0.159540589,0.063014668,0.032236676,0
977,sample_1050,0,0,0,0.187336554,0.067694258,0.034745107,0
978,sample_1051,0,0,0,0.201315386,0.051227515,0.002003515,0
979,sample_1052,0,0,0,0.185446868,0.035008392,-0.0305888,0
980,sample_1053,0,0,0,0.175668429,0.055430563,0.050948984,0
981,sample_1054,0,0,0,0.11634417,0.092820805,0.018787989,0
982,sample_1055,0,0,0,0.125988501,0.031367365,-0.006909486,0
983,sample_1056,0,0,0,0.147362424,0.048666601,0.02533275,0
984,sample_1057,0,0,0,0.136675462,0.031367365,0.018698762,0
985,sample_1060,0,0,0,0.174923534,0.076434944,0.033354698,0
986,sample_1061,0,0,0,0.147362424,0.067446638,0.032112605,0
987,sample_1062,0,0,0,0.211903288,0.097976751,0.012027706,0
988,sample_1063,0,0,0,0.163433864,-0.033435476,0.045298779,0
989,sample_1064,0,0,0,0.161737434,0.055997845,0.046674158,0
990,sample_1065,0,0,0,0.147362424,0.041305228,0.023476098,0
991,sample_1066,0,0,0,0.177866954,-0.011759369,0.030703737,0
992,sample_1067,0,0,0,0.169372698,0.01813596,0.011273203,0
993,sample_1068,0,0,0,0.122791815,0.028730022,0.06550596,0
994,sample_1069,0,0,0,0.138148445,0.028730022,0.03396501,0
995,sample_1070,0,0,0,0.175583681,0.067058156,0.024701037,0
996,sample_1071,0,0,0,0.190148233,0.048317868,0.066620817,0
997,sample_1074,0,0,0,0.162968218,0.068681869,0.045312441,0
998,sample_1076,0,0,0,0.166404646,0.073934287,0.039484676,0
999,sample_1077,0,0,0,0.233052422,0.064202813,0.019929288,0
1000,sample_1078,0,0,0,0.177086092,0.067175868,0.02760943,0
1001,sample_1079,0,0,0,0.225785101,0.040179707,0.012442502,0
1002,sample_1080,0,0,0,0.184501509,0.00970196,0.060808372,0
1003,sample_1081,0,0,0,0.184501509,0.040069679,0.03283908,0
1004,sample_1082,0,0,0,0.169181636,0.052849427,-0.038736878,0
1005,sample_1083,0,0,0,0.148875895,0.062852782,0.060113916,0
1006,sample_1084,0,0,0,0.092901669,0.039290241,0.027946997,0
1007,sample_1085,0,0,0,0.147362424,0.052135786,0.002133884,0
1008,sample_1086,0,0,0,0.166829379,0.066843696,0.027035382,0
1009,sample_1087,0,0,0,0.112321904,0.050926044,0.027035382,0
1010,sample_1090,0,0,0,0.166847488,0.010113925,3.28E-05,0
1011,sample_1091,0,0,0,0.157104956,0.020071712,0.035050606,0
1012,sample_1092,0,0,0,0.153433857,0.070690462,-0.008341002,0
1013,sample_1093,0,0,0,0.289372214,0.041056201,0.002887374,0
1014,sample_1094,0,0,0,0.20653317,0.101534285,0.015040441,0
1015,sample_1095,0,0,0,0.198296027,0.074052603,0.04773182,0
1016,sample_1096,0,0,0,0.197662633,0.020319376,0.050092552,0
1017,sample_1097,0,0,0,0.22792567,0.074533147,-0.0048158,0
1018,sample_1098,0,0,0,0.179587722,0.087708065,0.048134175,0
1019,sample_1099,0,0,0,0.171631922,0.055997845,0.020792025,0
1020,sample_1100,0,0,0,0.181246377,0.072789408,0.075144503,0
1021,sample_1101,0,0,0,0.188781946,0.071295243,0.015040441,0
1022,sample_1102,0,0,0,0.135528275,0.047104009,0.057576173,0
1023,sample_1103,0,0,0,0.164392053,0.017602505,0.02815686,0
1024,sample_1104,0,0,0,0.172906868,0.082874584,0.032529,0
1025,sample_1110,0,0,0,0.234639274,0.015892998,-0.020170899,0
1026,sample_1111,0,0,0,0.160057238,0.056633889,0.021558903,0
1027,sample_1112,0,0,0,0.124839366,0.061865864,0.026605455,0
1028,sample_1113,0,0,0,0.226193127,0.046518738,0.011185436,0
1029,sample_1114,0,0,0,0.185937827,0.066550554,-0.010709289,0
1030,sample_1115,0,0,0,0.142728255,0.044481508,0.005522331,0
1031,sample_1116,0,0,0,0.091752395,0.058691182,0.043594769,0
1032,sample_1117,0,0,0,0.195700372,0.067945688,0.023313874,0
1033,sample_1118,0,0,0,0.210623497,0.002679,0.043914169,0
1034,sample_1119,0,0,0,0.217652505,-0.015281773,0.029477305,0
1035,sample_1120,0,0,0,0.174923534,0.029886564,0.033051983,0
1036,sample_1121,0,0,0,0.160173705,0.028461224,0.008462175,0
1037,sample_1122,0,0,0,0.140956783,0.107027249,0.008462175,0
1038,sample_1123,0,0,0,0.203636453,0.025422165,0.015040441,0
1039,sample_1127,0,0,0,0.126681872,0.099930635,0.049931226,0
1040,sample_1128,0,0,0,0.163420175,0.060539005,0.024201824,0
1041,sample_1129,0,0,0,0.159629741,0.035008392,-0.007005898,0
1042,sample_1130,0,0,0,0.167898153,0.092729388,0.004495868,0
1043,sample_1132,0,0,0,0.162924418,0.050914219,-0.000940932,0
1044,sample_1133,0,0,0,0.158999337,0.062761113,-0.0168276,0
1045,sample_1134,0,0,0,0.173545479,0.006016711,0.068817759,0
1046,sample_1135,0,0,0,0.162635873,0.010476969,0.059854873,0
1047,sample_1136,0,0,0,0.20045249,0.005410362,-0.004785299,0
1048,sample_1137,0,0,0,0.162604119,0.032782899,0.055289577,0
1049,sample_1138,0,0,0,0.147362424,0.069318075,0.039171289,0
1050,sample_1139,0,0,0,0.12386481,0.083041948,0.046065817,0
1051,sample_1140,0,0,0,0.267368093,0.101912273,0.029978585,0
1052,sample_1141,0,0,0,0.187364314,0.057309686,0.059854873,0
1053,sample_1142,0,0,0,0.194967979,0.074542504,0.001290558,0
1054,sample_1143,0,0,0,0.163599977,0.079265223,0.02059882,0
1055,sample_1144,0,0,0,0.119056418,0.056706948,0.017462842,0
1056,sample_1145,0,0,0,0.131181884,0.078608674,0.022593435,0
1057,sample_1146,0,0,0,0.180992036,0.06283386,0.047931767,0
1058,sample_1147,0,0,0,0.170496047,0.043606482,0.025839099,0
1059,sample_1148,0,0,0,0.154937991,0.036944129,0.00726072,0
1060,sample_1149,0,0,0,0.206421947,0.022935512,-0.021350226,0
1061,sample_1150,0,0,0,0.178860836,0.047081273,0.059517922,0
1062,sample_1151,0,0,0,0.224568868,0.031577424,0.066749401,0
1063,sample_1152,0,0,0,0.154076028,0.045301297,-0.022879464,0
1064,sample_1153,0,0,0,0.108776869,0.029374381,0.043344293,0
1065,sample_1154,0,0,0,0.136337979,0.063178448,0.026361981,0
1066,sample_1155,0,0,0,0.110968988,0.0639398,-0.034791824,0
1067,sample_1156,0,0,0,0.177351826,0.032650546,0.02925471,0
1068,sample_1157,0,0,0,0.191740483,0.071295243,0.04694224,0
1069,sample_1158,0,0,0,0.244994155,0.012329111,-0.016861359,0
1070,sample_1159,0,0,0,0.154264053,0.049116624,0.034531396,0
1071,sample_1163,0,0,0,0.149392118,0.030859315,0.050475108,0
1072,sample_1164,0,0,0,0.13572551,0.023114369,0.038941471,0
1073,sample_1165,0,0,0,0.217183904,0.070690462,-0.068613167,0
1074,sample_1166,0,0,0,0.211365447,0.035008392,0.021015698,0
1075,sample_1167,0,0,0,0.175958252,0.049622209,0.044406895,0
1076,sample_1168,0,0,0,0.169052529,0.047676583,-0.013598368,0
1077,sample_1169,0,0,0,0.175249701,0.044509535,-0.016780458,0
1078,sample_1170,0,0,0,0.189631033,0.087811456,0.053625064,0
1079,sample_1171,0,0,0,0.170636251,0.114301881,-0.00089358,0
1080,sample_1172,0,0,0,0.20166802,0.042937741,0.038941471,0
1081,sample_1173,0,0,0,0.200257485,0.043117954,0.061212886,0
1082,sample_1174,0,0,0,0.168520448,0.029602018,0.101953279,0
1083,sample_1175,0,0,0,0.168520448,0.045821141,0.004176336,0
1084,sample_1176,0,0,0,0.153279498,0.013841063,0.021116974,0
1085,sample_1177,0,0,0,0.114818513,0.050127914,0.04238484,0
1086,sample_1178,0,0,0,0.17555956,0.078238592,0.037792383,0
1087,sample_1179,0,0,0,0.149873988,0.014471949,0.048570663,0
1088,sample_1187,0,0,0,0.128039136,0.078458883,0.090447751,0
1089,sample_1188,0,0,0,0.131903793,0.015258169,0.015040441,0
1090,sample_1189,0,0,0,0.168956696,0.060232831,0.029296578,0
1091,sample_1192,0,0,0,0.202749656,0.071033559,-0.015984936,0
1092,sample_1193,0,0,0,0.112116003,0.045301297,0.051236713,0
1093,sample_1194,0,0,0,0.179168304,0.03965248,0.047703454,0
1094,sample_1195,0,0,0,0.19835564,0.014962286,0.087549185,0
1095,sample_1196,0,0,0,0.19051053,0.079109827,-0.04135525,0
1096,sample_1197,0,0,0,0.169264599,0.075710373,0.03139856,0
1097,sample_1198,0,0,0,0.186884016,0.045107091,-0.008635109,0
1098,sample_1199,0,0,0,0.242872939,0.105699286,0.008275998,0
1099,sample_1200,0,0,0,0.167248288,0.150184694,0.008233185,0
1100,sample_1201,0,0,0,0.226905882,0.055333622,-0.073453882,0
1101,sample_1202,0,0,0,0.206817396,0.045915575,0.043220695,0
1102,sample_1203,0,0,0,0.150027366,0.122170701,0.031460996,0
1103,sample_1204,0,0,0,0.150027366,0.056798969,0.023250718,0
1104,sample_1205,0,0,0,0.1721145,0.079281566,0.042048252,0
1105,sample_1206,0,0,0,0.144365794,0.06257394,0.048891686,0
1106,sample_1207,0,0,0,0.16585818,0.027919239,0.057777383,0
1107,sample_1208,0,0,0,0.161536709,0.078470763,0.050622426,0
1108,sample_1209,0,0,0,0.094996313,0.05447134,0.049262371,0
1109,sample_1210,0,0,0,0.163046117,0.035008392,0.022198819,0
1110,sample_1211,0,0,0,0.201721708,0.057232519,0.085751102,0
1111,sample_1212,0,0,0,0.131928202,0.041769206,0.046740755,0
1112,sample_1213,0,0,0,0.171616201,0.050783623,0.021833365,0
1113,sample_1214,0,0,0,0.225066975,0.059180117,0.004631927,0
1114,sample_1218,0,0,0,0.189255312,0.080885339,0.01811343,0
1115,sample_1219,0,0,0,0.138385376,0.01359915,0.039624358,0
1116,sample_1220,0,0,0,0.156352314,0.044196908,0.025811291,0
1117,sample_1221,0,0,0,0.161684779,0.066115838,0.05916542,0
1118,sample_1223,0,0,0,0.161179339,0.091497157,0.012202587,0
1119,sample_1224,0,0,0,0.103616779,0.069200056,0.052037122,0
1120,sample_1225,0,0,0,0.157400656,0.093148506,-0.009013312,0
1121,sample_1226,0,0,0,0.170784965,0.106828533,0.001295439,0
1122,sample_1227,0,0,0,0.174323193,0.049846481,0.0725449,0
1123,sample_1228,0,0,0,0.122911322,0.018347504,0.040150473,0
1124,sample_1229,0,0,0,0.167738342,0.039173615,0.056890494,0
1125,sample_1230,0,0,0,0.134527593,0.040255756,0.001859725,0
1126,sample_1231,0,0,0,0.186009,0.023158259,0.007102829,0
1127,sample_1232,0,0,0,0.182144342,0.019208214,0.042822081,0
1128,sample_1233,0,0,0,0.215570383,0.046252742,0.071529221,0
1129,sample_1234,0,0,0,0.186248149,0.085351907,0.070947554,0
1130,sample_1235,0,0,0,0.152547187,0.037658051,0.015040441,0
1131,sample_1236,0,0,0,0.185103765,0.006076984,0.078022886,0
1132,sample_1237,0,0,0,0.147362424,0.064651958,0.039860742,0
1133,sample_1238,0,0,0,0.13972888,0.055294117,0.029151107,0
1134,sample_1239,0,0,0,0.147362424,0.029656082,0.025795904,0
1135,sample_1240,0,0,0,0.199728534,0.061769945,0.020418172,0
1136,sample_1241,0,0,0,0.157481479,0.066036279,-0.010938941,0
1137,sample_1242,0,0,0,0.182779117,0.066036279,0.041019822,0
1138,sample_1243,0,0,0,0.170897754,0.092139796,0.04223122,0
1139,sample_1244,0,0,0,0.115673401,0.046344602,0.039447696,0
1140,sample_1245,0,0,0,0.197515882,0.077223799,0.036248397,0
1141,sample_1246,0,0,0,0.153262831,0.077223799,0.033218689,0
1142,sample_1247,0,0,0,0.181246377,0.050750482,0.029275613,0
1143,sample_1248,0,0,0,0.196704351,0.080559971,0.018309578,0
1144,sample_1249,0,0,0,0.126339533,0.07602975,0.054293958,0
1145,sample_1250,0,0,0,0.170766272,0.109761332,0.01804476,0
1146,sample_1251,0,0,0,0.136930928,0.088318258,0.047178281,0
1147,sample_1252,0,0,0,0.163279175,0.041515761,0.01667501,0
1148,sample_1253,0,0,0,0.125842104,0.075334019,0.081341245,0
1149,sample_1254,0,0,0,0.158122583,-0.001651268,0.029773953,0
1150,sample_1255,0,0,0,0.16693854,0.043345325,0.046871252,0
1151,sample_1256,0,0,0,0.196410571,0.032059461,0.023929254,0
1152,sample_1257,0,0,0,0.137709685,0.037474895,0.022475093,0
1153,sample_1258,0,0,0,0.175451525,-0.026512418,0.039765645,0
1154,sample_1259,0,0,0,0.123286051,0.047312554,0.015040441,0
1155,sample_1260,0,0,0,0.138795371,0.105059082,0.010641478,0
1156,sample_1261,0,0,0,0.194227036,0.022512726,0.040150473,0
1157,sample_1262,0,0,0,0.09846022,0.084991058,0.031780462,0
1158,sample_1263,0,0,0,0.147362424,0.120989284,0.006401514,0
1159,sample_1264,0,0,0,0.15940061,0.06166741,0.052128247,0
1160,sample_1265,0,0,0,0.095854774,0.048169812,0.05912021,0
1161,sample_1266,0,0,0,0.21603929,0.043782672,-0.029039329,0
1162,sample_1267,0,0,0,0.206235566,0.082514107,0.011858351,0
1163,sample_1268,0,0,0,0.169829732,0.054439223,0.036338389,0
1164,sample_1269,0,0,0,0.138410952,0.062456139,0.024233145,0
1165,sample_1270,0,0,0,0.176454707,0.023571832,0.056407609,0
1166,sample_1271,0,0,0,0.191399738,0.066319898,0.030770552,0
1167,sample_1272,0,0,0,0.162764221,0.036976154,0.024925977,0
1168,sample_1273,0,0,0,0.157384646,0.024764736,0.080225069,0
1169,sample_1274,0,0,0,0.123006093,0.054923966,-0.009972266,0
1170,sample_1275,0,0,0,0.169685455,0.069232758,0.074262355,0
1171,sample_1276,0,0,0,0.147362424,0.049773387,0.065108979,0
1172,sample_1278,0,0,0,0.149967703,0.058973962,0.009689464,0
1173,sample_1279,0,0,0,0.188768185,0.025050605,0.022544252,0
1174,sample_1280,0,0,0,0.174154387,0.109691795,0.030048064,0
1175,sample_1281,0,0,0,0.255509826,0.064097036,0.050112605,0
1176,sample_1282,0,0,0,0.167294161,0.055380508,0.011318827,0
1177,sample_1283,0,0,0,0.194347935,0.048950735,0.05239661,0
1178,sample_1284,0,0,0,0.140188984,0.061892144,0.039596294,0
1179,sample_1285,0,0,0,0.202358795,0.091219872,0.017496026,0
1180,sample_1286,0,0,0,0.147362424,0.046356047,0.041644061,0
1181,sample_1287,0,0,0,0.17127389,0.078999985,-0.004604242,0
1182,sample_1288,0,0,0,0.123450958,0.074112031,0.118175025,0
1183,sample_1289,0,0,0,0.123893019,0.094978258,0.009014971,0
1184,sample_1290,0,0,0,0.17669918,0.064993325,-0.009061439,0
1185,sample_1291,0,0,0,0.137753963,0.067744236,0.047931767,0
1186,sample_1292,0,0,0,0.183168311,0.009847959,0.005847736,0
1187,sample_1293,0,0,0,0.194660846,0.0419146,0.041061724,0
1188,sample_1294,0,0,0,0.151857369,0.045728328,0.065817308,0
1189,sample_1295,0,0,0,0.203378036,0.062767539,0.006324506,0
1190,sample_1296,0,0,0,0.150949144,0.068002087,0.003990307,0
1191,sample_1297,0,0,0,0.179642903,0.104661748,-0.007059827,0
1192,sample_1298,0,0,0,0.1981759,0.04366442,0.0063433,0
1193,sample_1299,0,0,0,0.192209974,0.078150442,0.039423104,0
1194,sample_1300,0,0,0,0.200124248,0.097025088,0.044841474,0
1195,sample_1301,0,0,0,0.156238036,0.048615961,0.03782744,0
1196,sample_1302,0,0,0,0.167198072,0.037035783,0.049669775,0
1197,sample_1303,0,0,0,0.195279126,0.045503119,-0.027137849,0
1198,sample_1304,0,0,0,0.171320775,0.066492572,0.050189015,0
1199,sample_1305,0,0,0,0.175384423,-0.018693719,0.036623311,0
1200,sample_1306,0,0,0,0.171881673,0.052909096,0.033026166,0
1201,sample_1307,0,0,0,0.186530571,0.087226056,0.046519847,0
1202,sample_1308,0,0,0,0.157888275,0.053835615,0.058278486,0
