Supplementary_Table4: Detection results of population data(MS+Seq-Gen+ART),,,,,,,,
,,,,,,,,
,sample,chr13,chr18,chr21,chr13_zscore,chr18_zscore,chr21_zscore,label
808,sample_879,0,0,1,0.012794469,-0.090801556,4.878301239,21
809,sample_880,0,0,1,0.040099818,-0.064908562,3.462746394,21
810,sample_881,0,0,1,0.093495495,-0.065570632,3.172062512,21
811,sample_882,0,0,1,0.043750363,-0.017605715,3.123906999,21
812,sample_883,0,0,0,0.110118253,0.043727842,2.294000122,0
813,sample_884,0,0,0,0.1409052,0.023803952,1.979524597,0
814,sample_885,0,0,0,0.057843342,0.01399588,2.986178107,0
815,sample_886,0,0,0,0.175926648,0.053715829,2.20951464,0
816,sample_887,0,0,0,0.133253505,0.005720141,2.262858859,0
817,sample_888,0,0,0,0.108620809,-0.000588764,2.248079585,0
818,sample_889,0,0,1,0.091276244,-0.020394645,3.001571405,0
819,sample_891,0,0,1,0.052528916,-0.017605715,3.147984756,21
820,sample_892,0,0,1,0.0554551,-0.080559668,3.181091671,21
821,sample_893,0,0,1,-0.045333536,-0.087676395,5.454064227,21
822,sample_894,0,0,0,0.033896632,0.030679216,2.666477938,0
823,sample_895,0,0,0,0.1371172,-0.072550056,2.656366771,0
824,sample_896,0,0,1,0.043275073,-0.164675443,5.413178606,21
825,sample_899,0,0,1,0.035799976,-0.091419649,6.080360182,21
826,sample_900,0,0,0,0.100986008,-0.071124071,2.928965578,0
827,sample_901,0,0,0,0.087577675,-0.038156414,2.917932692,0
828,sample_902,0,0,1,0.135097038,-0.050494538,3.651771666,21
829,sample_903,0,0,0,0.095819469,0.004387573,2.074917241,0
830,sample_904,0,0,1,-0.036955763,-0.106243081,5.709450823,21
831,sample_905,0,0,0,0.10424322,-0.013473075,2.301585119,0
832,sample_906,0,0,0,0.13553071,0.046058415,1.78202816,0
833,sample_907,0,0,1,0.026588717,-0.109487463,5.02152688,21
834,sample_908,0,0,1,0.03072121,-0.066792338,4.310149068,21
835,sample_909,0,0,1,0.003256274,-0.143164695,4.370682622,21
836,sample_910,0,0,1,0.045223843,-0.062358414,3.646701536,21
837,sample_911,0,0,0,0.105560214,-0.040301762,2.528215311,0
838,sample_912,0,0,0,0.135625625,-0.028455104,2.530594058,0
839,sample_913,0,0,1,0.077864958,-0.000441633,3.048105741,0
840,sample_914,0,0,1,-0.083063964,-0.244696402,6.614338543,21
841,sample_915,0,0,0,0.116366551,-0.032235014,2.565230819,0
842,sample_916,0,0,0,0.114002194,-0.051612841,2.565230819,0
843,sample_917,0,0,0,0.110774933,-0.055308065,2.353748328,0
844,sample_920,0,0,0,0.037874856,-0.064103442,2.949778096,0
845,sample_921,0,0,0,0.065035399,-0.083581181,2.974920415,0
846,sample_922,0,0,0,0.146716778,-0.001332428,2.843594818,0
847,sample_923,0,0,1,0.111432543,-0.105616948,3.635333371,21
848,sample_924,0,0,1,0.114827792,-0.070833413,3.687716,21
849,sample_925,0,0,1,0.01100612,-0.167246173,4.903846267,21
850,sample_926,0,0,0,0.127883135,0.001685549,1.843554086,0
851,sample_927,0,0,1,0.079269143,-0.09411634,4.699903648,21
852,sample_928,0,0,1,0.010365487,-0.107351999,4.620174127,21
853,sample_929,0,0,0,0.110568373,-0.014401919,2.797827535,0
854,sample_930,0,0,0,0.066648246,-0.011755145,2.779226502,0
855,sample_931,0,0,0,0.134533573,0.019346721,2.076440683,0
856,sample_932,0,0,1,-0.010137581,-0.123761898,4.752256884,21
857,sample_933,0,0,0,0.093516854,0.026464241,2.353748328,0
858,sample_934,0,0,1,0.007160798,-0.235650905,6.054893232,21
859,sample_935,0,0,1,-0.092512482,-0.136957842,5.690741674,21
860,sample_936,0,0,1,-0.03510279,-0.152998265,5.604852807,21
861,sample_937,0,0,0,0.053167104,-0.042612257,2.952139166,0
862,sample_938,0,0,0,0.099250106,-0.054334146,2.423828198,0
863,sample_939,0,0,1,-0.047231272,-0.064016934,4.640204115,21
864,sample_940,0,0,1,0.009211992,-0.121841738,4.693792958,21
865,sample_941,0,0,1,-0.069954221,-0.200397417,6.686312887,21
866,sample_942,0,0,0,0.101829892,0.039482091,1.793582458,0
867,sample_943,0,0,1,0.113720971,-0.063233134,4.682185977,21
868,sample_944,0,0,0,0.055070394,0.033075423,2.357844035,0
869,sample_945,0,0,1,-0.085155752,-0.182485117,7.044145903,21
870,sample_946,0,0,1,-0.071910918,-0.257114741,7.289358843,21
871,sample_947,0,0,1,0.026354088,0.013139966,3.619303386,21
872,sample_948,0,0,1,0.069388585,-0.146254519,3.653351867,21
873,sample_949,0,0,0,0.108046516,-0.01727572,1.991419455,0
874,sample_950,0,0,1,-0.063672895,-0.261623821,6.440509577,21
875,sample_951,0,0,0,0.139949289,0.027009011,2.152178405,0
876,sample_952,0,0,0,0.110581508,0.035032105,2.121972245,0
877,sample_953,0,0,1,0.095342376,-0.013100652,3.081876906,0
878,sample_954,0,0,0,0.120309098,-0.042903792,2.525468661,0
879,sample_955,0,0,0,0.120165586,0.011467368,1.89960268,0
880,sample_956,0,0,1,0.053781666,-0.127070686,4.816063604,21
881,sample_957,0,0,1,-0.08088896,-0.085680613,4.880704003,21
882,sample_958,0,0,0,0.101043956,0.002411603,2.458617431,0
883,sample_959,0,0,0,0.137731692,-0.02575169,1.901424224,0
884,sample_960,0,0,0,0.130647298,0.039563163,2.373754767,0
885,sample_961,0,0,1,0.024663859,-0.020024578,3.173096139,21
886,sample_962,0,0,1,0.103182905,-0.036102524,3.03975483,0
887,sample_963,0,0,1,0.105892012,-0.122140425,3.011890384,0
888,sample_964,0,0,0,0.148477983,0.042346437,1.639775829,0
889,sample_965,0,0,1,-0.04603133,-0.259496038,6.322688498,21
890,sample_966,0,0,1,0.157617266,-0.050378906,3.097347942,0
891,sample_967,0,0,1,0.073101074,-0.05615123,3.048088221,0
892,sample_968,0,0,0,0.102524127,-0.0311146,2.457200821,0
893,sample_969,0,0,1,0.029443318,-0.178464596,3.784643864,21
894,sample_970,0,0,1,0.054640508,-0.06985038,3.645656496,21
895,sample_971,0,0,1,0.034463078,-0.06985038,3.687163388,21
896,sample_972,0,0,1,0.001503416,-0.032012264,4.090919799,21
897,sample_973,0,0,1,0.111934084,-0.059223915,3.654800567,21
898,sample_974,0,0,0,0.124806857,-0.022168472,2.483833231,0
899,sample_975,0,0,1,-0.006901922,-0.053093373,5.755916194,21
900,sample_976,0,0,1,-0.031667554,-0.112355549,5.05548042,21
901,sample_977,0,0,1,-0.017849049,-0.126512284,5.008103791,21
902,sample_978,0,0,1,0.026820917,-0.052007899,4.518109249,21
903,sample_979,0,0,0,0.093952958,-0.053125038,2.877932475,0
904,sample_980,0,0,1,0.060397359,-0.083183775,3.457151624,21
905,sample_981,0,0,1,-0.080085599,-0.090771317,5.877341892,21
906,sample_982,0,0,1,-0.035708758,-0.113502836,6.031389349,21
907,sample_983,0,0,0,0.132684121,0.028740616,2.330962547,0
908,sample_984,0,0,0,0.130576254,-0.0416873,2.117155131,0
909,sample_986,0,0,1,-0.096153909,-0.140669019,4.927563522,21
910,sample_987,0,0,1,-0.008636713,-0.084042079,5.017579117,21
911,sample_988,0,0,0,0.156977584,0.025670798,2.013479428,0
912,sample_989,0,0,0,0.183743449,0.009326462,1.689406638,0
913,sample_990,0,0,1,0.134732489,-0.034484422,3.146958792,21
914,sample_991,0,0,0,0.084661349,0.011293547,1.920856445,0
915,sample_992,0,0,1,0.044316302,-0.043215364,5.163049417,21
916,sample_993,0,0,1,-0.026312179,-0.149339297,5.041974834,21
917,sample_994,0,0,0,0.145495799,0.026673959,1.638098514,0
918,sample_995,0,0,1,-0.030837386,-0.140975288,6.781314278,21
919,sample_996,0,0,1,0.020455028,-0.126000165,4.28872716,21
920,sample_997,0,0,1,0.044440718,-0.056377293,4.317509319,21
921,sample_998,0,0,1,0.047757356,-0.163542135,4.513802425,21
922,sample_999,0,0,1,-0.027613822,-0.1506728,4.561177493,21
923,sample_1000,0,0,0,0.180089044,0.110181619,0.017199141,0
924,sample_1001,0,0,0,0.181666479,0.076801739,0.051309704,0
925,sample_1002,0,0,0,0.207259675,0.056509168,0.099534832,0
926,sample_1003,0,0,0,0.217782299,0.098930523,0.054813712,0
927,sample_1004,0,0,0,0.227864965,0.026736205,0.010102625,0
928,sample_1005,0,0,0,0.183967148,-0.06320837,0.066541364,0
929,sample_1006,0,0,0,0.203426153,0.104688169,0.076117743,0
930,sample_1007,0,0,0,0.186266673,0.116556133,0.010891015,0
931,sample_1008,0,0,0,0.247319679,0.097310786,0.100254437,0
932,sample_1009,0,0,0,0.251733005,0.148405712,0.017308386,0
933,sample_1010,0,0,0,0.226275768,0.121288595,0.022624006,0
934,sample_1011,0,0,0,0.202052343,0.084614816,0.058774565,0
935,sample_1012,0,0,0,0.251488326,0.079335235,0.072929996,0
936,sample_1013,0,0,0,0.271140519,0.124075707,0.032503567,0
937,sample_1014,0,0,0,0.180837604,0.093403882,0.04338849,0
938,sample_1015,0,0,0,0.227077055,0.076868773,0.071432721,0
939,sample_1016,0,0,0,0.282675234,0.167211082,0.041893259,0
940,sample_1017,0,0,0,0.176060356,0.104972935,0.080295529,0
941,sample_1018,0,0,0,0.223368115,0.101159855,-0.011812125,0
942,sample_1019,0,0,0,0.209290701,0.097455126,0.058724598,0
943,sample_1020,0,0,0,0.208881846,0.099784411,0.054201368,0
944,sample_1021,0,0,0,0.17024908,0.144788458,0.046787805,0
945,sample_1022,0,0,0,0.241768351,0.089554785,0.061622732,0
946,sample_1023,0,0,0,0.175204275,0.081861456,-0.005326825,0
947,sample_1024,0,0,0,0.22957391,0.050746833,0.038046975,0
948,sample_1025,0,0,0,0.186344946,0.114551409,0.076383938,0
949,sample_1026,0,0,0,0.181592867,0.100167517,0.019762332,0
950,sample_1027,0,0,0,0.18668438,0.183625704,0.035472923,0
951,sample_1029,0,0,0,0.239580459,0.088175435,0.089879054,0
952,sample_1030,0,0,0,0.244851066,0.07029328,-0.021497807,0
953,sample_1031,0,0,0,0.203904388,0.118257905,0.064433411,0
954,sample_1032,0,0,0,0.174957475,0.046357178,0.023411243,0
955,sample_1033,0,0,0,0.242898847,0.062802946,0.07661971,0
956,sample_1035,0,0,0,0.24120929,0.138166185,0.003873395,0
957,sample_1036,0,0,0,0.164199497,0.113224058,0.215315282,0
958,sample_1037,0,0,0,0.167265325,0.056098581,0.113223734,0
959,sample_1038,0,0,0,0.192091647,0.120668147,0.019924715,0
960,sample_1039,0,0,0,0.201474015,0.010604228,-0.006645112,0
961,sample_1040,0,0,0,0.177586011,0.122090979,0.042494783,0
962,sample_1041,0,0,0,0.194909133,0.114210962,0.074547984,0
963,sample_1042,0,0,0,0.198031679,0.102713277,0.095473441,0
964,sample_1043,0,0,0,0.263091839,0.028654818,-0.00490276,0
965,sample_1044,0,0,0,0.25291102,0.063862827,0.038352723,0
966,sample_1045,0,0,0,0.213499685,0.032357741,0.023951823,0
967,sample_1046,0,0,0,0.151043785,0.20112874,0.065381234,0
968,sample_1047,0,0,0,0.21576258,0.098660633,-0.043545532,0
969,sample_1048,0,0,0,0.280793086,0.057505737,0.049310729,0
970,sample_1049,0,0,0,0.174138002,0.025597887,0.063288664,0
971,sample_1050,0,0,0,0.1849329,0.160816582,0.042385583,0
972,sample_1051,0,0,0,0.243557173,0.102194016,0.02886364,0
973,sample_1052,0,0,0,0.224342139,0.10745019,0.069006349,0
974,sample_1053,0,0,0,0.20678246,0.081529742,0.081624699,0
975,sample_1054,0,0,0,0.189238484,0.064372848,0.066670895,0
976,sample_1055,0,0,0,0.24479441,0.064372848,0.134526914,0
977,sample_1056,0,0,0,0.212365051,0.023868254,0.056772781,0
978,sample_1057,0,0,0,0.169461782,0.079529759,-0.053280533,0
979,sample_1058,0,0,0,0.183980275,0.102438658,0.022268008,0
980,sample_1059,0,0,0,0.221983917,0.110225427,0.066568368,0
981,sample_1060,0,0,0,0.25230608,0.028035205,0.05523113,0
982,sample_1061,0,0,0,0.255553802,0.110874324,0.045395402,0
983,sample_1062,0,0,0,0.204866183,0.090741046,0.086737827,0
984,sample_1063,0,0,0,0.194995823,0.049511202,0.095686507,0
985,sample_1064,0,0,0,0.214585875,0.088775475,0.072885078,0
986,sample_1065,0,0,0,0.203995527,0.090480406,0.02993681,0
987,sample_1066,0,0,0,0.173737388,0.121479161,-0.001185123,0
988,sample_1067,0,0,0,0.240720122,0.027982916,0.117404501,0
989,sample_1068,0,0,0,0.145082988,0.081211313,0.092822968,0
990,sample_1069,0,0,0,0.16495231,0.140242714,0.090779314,0
991,sample_1070,0,0,0,0.194865916,0.132123849,0.096473357,0
992,sample_1071,0,0,0,0.154538949,0.053842026,0.027574419,0
993,sample_1072,0,0,0,0.177464612,0.106793421,0.05542962,0
994,sample_1073,0,0,0,0.235766572,0.078308836,0.055200497,0
995,sample_1074,0,0,0,0.204376474,0.141633928,0.049751854,0
996,sample_1075,0,0,0,0.295803942,0.172855695,0.081097686,0
997,sample_1076,0,0,0,0.200797099,0.101532815,0.07740298,0
998,sample_1077,0,0,0,0.1122513,0.068125535,0.002804868,0
999,sample_1078,0,0,0,0.197677421,0.107873174,0.05915783,0
1000,sample_1079,0,0,0,0.199391027,0.096039966,0.103005697,0
1001,sample_1080,0,0,0,0.210192007,0.095839234,0.079930554,0
1002,sample_1081,0,0,0,0.206517038,0.146019843,0.035123799,0
1003,sample_1082,0,0,0,0.236775176,0.09952171,0.097367665,0
1004,sample_1083,0,0,0,0.284038857,0.062635594,-0.021450568,0
1005,sample_1084,0,0,0,0.201474015,0.06464811,0.128489599,0
1006,sample_1085,0,0,0,0.21910515,0.138343201,0.021216268,0
1007,sample_1086,0,0,0,0.222539808,0.073558618,0.003410943,0
1008,sample_1087,0,0,0,0.295130157,0.043428724,0.048832269,0
1009,sample_1088,0,0,0,0.234295152,0.111696419,0.074486122,0
1010,sample_1089,0,0,0,0.184242369,0.076572266,0.046619727,0
1011,sample_1090,0,0,0,0.204546288,0.056539533,0.076504101,0
1012,sample_1091,0,0,0,0.222474287,0.102354929,0.04034121,0
1013,sample_1092,0,0,0,0.250036459,0.145254441,0.077580263,0
1014,sample_1093,0,0,0,0.202844402,0.085426261,0.04617434,0
1015,sample_1094,0,0,0,0.178852139,0.044228161,0.101306145,0
1016,sample_1095,0,0,0,0.256525342,0.118808452,0.098628248,0
1017,sample_1098,0,0,0,0.303012909,0.144259076,0.028122527,0
1018,sample_1099,0,0,0,0.227028347,0.115067423,0.057430177,0
1019,sample_1100,0,0,0,0.198838706,0.096785082,0.01951355,0
1020,sample_1101,0,0,0,0.159570635,0.072541312,0.056698666,0
1021,sample_1102,0,0,0,0.198592288,0.134210793,0.012152848,0
1022,sample_1103,0,0,0,0.161426479,0.049376665,0.047938713,0
1023,sample_1104,0,0,0,0.246564574,0.12808919,0.082111816,0
1024,sample_1105,0,0,0,0.220214979,0.095891225,0.028254543,0
1025,sample_1106,0,0,0,0.216182832,0.086175024,0.057168502,0
1026,sample_1107,0,0,0,0.232329353,0.101357162,0.008369856,0
1027,sample_1108,0,0,0,0.125123352,0.119609481,0.044518415,0
1028,sample_1109,0,0,0,0.217426435,0.119344043,0.073444002,0
1029,sample_1111,0,0,0,0.179795862,0.089632967,0.089176448,0
1030,sample_1112,0,0,0,0.215753812,0.07763163,0.066995565,0
1031,sample_1113,0,0,0,0.21900324,0.078772989,0.092014249,0
1032,sample_1114,0,0,0,0.216720364,0.108052375,0.007258812,0
1033,sample_1115,0,0,0,0.207481378,0.069770031,0.060278256,0
1034,sample_1116,0,0,0,0.214861845,0.094203791,0.073325043,0
1035,sample_1117,0,0,0,0.191664299,0.094779891,0.112218086,0
1036,sample_1118,0,0,0,0.313972221,0.147112747,0.061657242,0
1037,sample_1119,0,0,0,0.123416789,0.113493613,0.055646233,0
1038,sample_1120,0,0,0,0.151043785,0.130353805,0.04800761,0
1039,sample_1121,0,0,0,0.242486552,0.110788326,0.029436859,0
1040,sample_1122,0,0,0,0.151043785,0.143635323,0.087259687,0
1041,sample_1123,0,0,0,0.202052343,0.057242062,-0.031164967,0
1042,sample_1124,0,0,0,0.205517589,0.096371811,0.044956321,0
1043,sample_1125,0,0,0,0.190267297,0.079238574,0.039158124,0
1044,sample_1126,0,0,0,0.181211194,0.058383682,0.05270668,0
1045,sample_1127,0,0,0,0.219292697,0.068522955,0.129526996,0
1046,sample_1128,0,0,0,0.230905428,0.075044551,0.066670895,0
1047,sample_1132,0,0,0,0.241046745,0.130710731,-0.001185123,0
1048,sample_1133,0,0,0,0.170229198,0.116874274,0.052094273,0
1049,sample_1134,0,0,0,0.269311635,0.128737119,-0.039890066,0
1050,sample_1135,0,0,0,0.185986559,0.101200153,0.120458981,0
1051,sample_1136,0,0,0,0.186026918,0.094262161,0.021712395,0
1052,sample_1138,0,0,0,0.216612546,0.042535568,0.01516411,0
1053,sample_1139,0,0,0,0.187178832,0.043748359,0.070289133,0
1054,sample_1140,0,0,0,0.187178832,0.151959237,0.03884046,0
1055,sample_1141,0,0,0,0.237185374,0.098112676,0.073517444,0
1056,sample_1142,0,0,0,0.215935625,0.0935195,0.070898766,0
1057,sample_1143,0,0,0,0.24635692,0.08298904,0.042385583,0
1058,sample_1144,0,0,0,0.206323076,0.088990082,0.085597191,0
1059,sample_1145,0,0,0,0.203413639,0.086009432,0.058664748,0
1060,sample_1147,0,0,0,0.250090208,0.126023044,0.088934144,0
1061,sample_1148,0,0,0,0.155447256,0.104537794,0.096192235,0
1062,sample_1149,0,0,0,0.221432807,-0.023365097,0.090958365,0
1063,sample_1150,0,0,0,0.237430312,0.04874681,0.028432427,0
1064,sample_1151,0,0,0,0.217045956,0.123026904,0.057444014,0
1065,sample_1152,0,0,0,0.185344508,0.124601,0.042914782,0
1066,sample_1153,0,0,0,0.23160428,0.125206627,0.055781331,0
1067,sample_1154,0,0,0,0.216997912,0.069037762,0.051146241,0
1068,sample_1155,0,0,0,0.256661814,0.049904206,-0.018801312,0
1069,sample_1156,0,0,0,0.15778923,0.059999943,0.075132993,0
1070,sample_1157,0,0,0,0.225243678,0.073821043,-0.015061144,0
1071,sample_1158,0,0,0,0.219601406,0.091503576,0.063762693,0
1072,sample_1159,0,0,0,0.194425935,0.092487856,0.030311773,0
1073,sample_1160,0,0,0,0.186864081,0.02438012,0.122158421,0
1074,sample_1161,0,0,0,0.186513851,0.151754859,-0.011608737,0
1075,sample_1162,0,0,0,0.201715308,0.03754892,-0.027244158,0
1076,sample_1163,0,0,0,0.154010269,0.05667049,0.104080239,0
1077,sample_1164,0,0,0,0.166884049,0.127407342,0.033727302,0
1078,sample_1165,0,0,0,0.22949081,0.120030987,0.006150013,0
1079,sample_1166,0,0,0,0.253060902,0.087103248,0.053777924,0
1080,sample_1167,0,0,0,0.238487028,0.057242062,0.053777924,0
1081,sample_1169,0,0,0,0.216578119,0.102181669,0.098574539,0
1082,sample_1170,0,0,0,0.224396847,0.044099693,0.062473377,0
1083,sample_1171,0,0,0,0.242018143,0.075373634,0.075591452,0
1084,sample_1172,0,0,0,0.233381614,0.180702989,0.03385834,0
1085,sample_1173,0,0,0,0.195078497,0.009801474,0.069017159,0
1086,sample_1174,0,0,0,0.19746723,0.041275191,0.070437956,0
1087,sample_1175,0,0,0,0.245706117,0.062663786,0.056625172,0
1088,sample_1176,0,0,0,0.248160517,0.101055855,0.0202197,0
1089,sample_1177,0,0,0,0.218785885,0.115637978,0.035975394,0
1090,sample_1178,0,0,0,0.199106399,0.108763123,0.03631705,0
1091,sample_1179,0,0,0,0.207837451,0.06316092,-0.028674528,0
1092,sample_1180,0,0,0,0.184086993,0.079750533,0.076983851,0
1093,sample_1181,0,0,0,0.18147582,0.013651595,0.033245751,0
1094,sample_1182,0,0,0,0.156789001,0.069634724,0.06184664,0
1095,sample_1183,0,0,0,0.23836771,0.108495034,0.10009766,0
1096,sample_1184,0,0,0,0.159382642,0.08076787,0.055994282,0
1097,sample_1185,0,0,0,0.213585212,0.047307928,0.015968698,0
1098,sample_1186,0,0,0,0.15778923,0.008170814,0.064725977,0
1099,sample_1187,0,0,0,0.271502724,0.13176923,0.024626907,0
1100,sample_1188,0,0,0,0.282094919,0.083158376,-0.008471195,0
1101,sample_1189,0,0,0,0.218340313,0.057758058,0.115392018,0
1102,sample_1192,0,0,0,0.226330622,0.063209582,0.122712621,0
1103,sample_1193,0,0,0,0.226330622,0.196900895,0.055601343,0
1104,sample_1194,0,0,0,0.189092941,0.129808917,0.077085607,0
1105,sample_1195,0,0,0,0.209398766,0.096569447,0.063281739,0
1106,sample_1196,0,0,0,0.188598212,0.070831373,0.083793205,0
1107,sample_1197,0,0,0,0.204625905,0.054960999,0.034475425,0
1108,sample_1198,0,0,0,0.180625763,0.129337086,0.09009429,0
1109,sample_1199,0,0,0,0.245706117,0.044480159,0.004900171,0
1110,sample_1200,0,0,0,0.211834304,0.08152495,0.097540043,0
1111,sample_1201,0,0,0,0.186238296,0.068413694,0.051468299,0
1112,sample_1202,0,0,0,0.207375425,0.017930128,0.077033565,0
1113,sample_1203,0,0,0,0.179209605,0.098724756,0.013299819,0
1114,sample_1204,0,0,0,0.241700463,0.121011768,0.028483646,0
1115,sample_1205,0,0,0,0.234821389,0.087375815,0.060679977,0
1116,sample_1207,0,0,0,0.18147582,0.079123104,0.055156308,0
1117,sample_1208,0,0,0,0.114014595,0.153751467,0.128308235,0
1118,sample_1209,0,0,0,0.232508003,0.138577251,-0.046888662,0
1119,sample_1210,0,0,0,0.174945613,0.102051122,0.047983209,0
1120,sample_1211,0,0,0,0.18847329,0.104537794,0.096192235,0
1121,sample_1212,0,0,0,0.214585875,0.043207305,0.178544041,0
1122,sample_1213,0,0,0,0.145748611,0.048632087,0.05327826,0
1123,sample_1214,0,0,0,0.254271007,0.130277996,0.042070993,0
1124,sample_1215,0,0,0,0.182455835,0.04614956,0.003430418,0
1125,sample_1216,0,0,0,0.202453243,0.074491971,0.099281312,0
1126,sample_1217,0,0,0,0.16268153,0.032357741,0.064649736,0
1127,sample_1218,0,0,0,0.174319276,0.074086834,0.016769838,0
1128,sample_1219,0,0,0,0.196663747,0.115815927,0.106065847,0
1129,sample_1222,0,0,0,0.273967471,0.07594974,0.086345314,0
1130,sample_1223,0,0,0,0.117948946,0.114698184,-0.035224738,0
1131,sample_1224,0,0,0,0.230656544,0.049428733,0.084509011,0
1132,sample_1225,0,0,0,0.169623343,0.059549631,0.110744637,0
1133,sample_1226,0,0,0,0.154214548,0.107070309,0.028166401,0
1134,sample_1227,0,0,0,0.237813446,0.071106184,0.051447558,0
1135,sample_1228,0,0,0,0.205508434,0.050956994,0.06728313,0
1136,sample_1229,0,0,0,0.202599233,0.09837943,0.034166363,0
1137,sample_1230,0,0,0,0.203434201,0.086030497,0.018059889,0
1138,sample_1231,0,0,0,0.202190354,0.117119961,0.048327043,0
1139,sample_1232,0,0,0,0.193894905,-0.036627928,0.219186947,0
1140,sample_1233,0,0,0,0.144922196,0.120157683,0.06807467,0
1141,sample_1234,0,0,0,0.184138623,0.123284487,0.017381939,0
1142,sample_1235,0,0,0,0.190399809,0.120327181,0.087133877,0
1143,sample_1238,0,0,0,0.146603387,0.107417619,0.023934257,0
1144,sample_1239,0,0,0,0.186624007,0.08810649,0.076312181,0
1145,sample_1240,0,0,0,0.204083927,0.126544275,0.080646337,0
1146,sample_1241,0,0,0,0.216661217,0.094891252,0.066305525,0
1147,sample_1242,0,0,0,0.157905782,0.133120433,0.024693806,0
1148,sample_1243,0,0,0,0.180875752,0.038470171,0.092399845,0
1149,sample_1244,0,0,0,0.213096607,0.115000906,0.000942353,0
1150,sample_1245,0,0,0,0.199922316,0.132507565,0.032330805,0
1151,sample_1246,0,0,0,0.156647144,0.089762843,-0.04152837,0
1152,sample_1247,0,0,0,0.190267297,0.118465394,0.125607938,0
1153,sample_1248,0,0,0,0.140711738,0.106452326,0.051949885,0
1154,sample_1249,0,0,0,0.167968999,0.002632907,0.023684002,0
1155,sample_1250,0,0,0,0.225998305,0.074467922,0.070935339,0
1156,sample_1251,0,0,0,0.179807694,0.077899121,0.017641725,0
1157,sample_1252,0,0,0,0.209031283,0.11052463,0.028636326,0
1158,sample_1253,0,0,0,0.244613128,0.028000486,0.064433411,0
1159,sample_1254,0,0,0,0.214107461,0.123699041,0.052495419,0
1160,sample_1255,0,0,0,0.237144178,0.132326625,0.108036838,0
1161,sample_1256,0,0,0,0.164842284,0.159583901,0.052036424,0
1162,sample_1257,0,0,0,0.14069491,0.064164281,0.009459186,0
1163,sample_1258,0,0,0,0.170547189,0.114278944,0.085073642,0
1164,sample_1259,0,0,0,0.173752134,0.09792041,0.02854148,0
1165,sample_1260,0,0,0,0.222600193,0.066568078,0.008628099,0
1166,sample_1261,0,0,0,0.241619133,0.101357162,-0.010740103,0
1167,sample_1262,0,0,0,0.25860201,0.066262629,0.032854491,0
1168,sample_1263,0,0,0,0.250328301,0.129834295,0.062639154,0
1169,sample_1264,0,0,0,0.298644459,0.123085804,0.09369882,0
1170,sample_1265,0,0,0,0.179395899,0.057986633,0.070860927,0
1171,sample_1266,0,0,0,0.213111761,0.028383541,0.054674757,0
1172,sample_1267,0,0,0,0.17295485,0.002427908,0.088961166,0
1173,sample_1268,0,0,0,0.267902801,0.069770031,0.103985548,0
1174,sample_1269,0,0,0,0.235205494,0.039542882,0.049310729,0
1175,sample_1270,0,0,0,0.122989882,0.039542882,0.099806581,0
1176,sample_1271,0,0,0,0.204530393,0.109071831,0.00981758,0
1177,sample_1272,0,0,0,0.213079298,0.16854474,0.021602903,0
1178,sample_1273,0,0,0,0.221941514,0.091372107,0.003372482,0
1179,sample_1274,0,0,0,0.230044367,0.067356335,0.130581126,0
1180,sample_1275,0,0,0,0.213022923,0.156589393,0.057020019,0
1181,sample_1276,0,0,0,0.193689483,0.017794567,-0.030427208,0
1182,sample_1277,0,0,0,0.229227565,0.068765674,0.07923061,0
1183,sample_1278,0,0,0,0.328734194,0.119736782,0.123093738,0
1184,sample_1279,0,0,0,0.200777465,0.098294319,0.01386001,0
1185,sample_1280,0,0,0,0.2407925,0.069135925,0.031123663,0
1186,sample_1281,0,0,0,0.174122026,0.103287095,0.101675504,0
1187,sample_1282,0,0,0,0.173190901,0.077736146,0.054727856,0
1188,sample_1283,0,0,0,0.245180215,0.078167012,0.090797479,0
1189,sample_1284,0,0,0,0.214585875,0.017891655,0.078694505,0
1190,sample_1285,0,0,0,0.192867445,0.133355095,0.077168404,0
1191,sample_1286,0,0,0,0.214865093,0.124303201,0.05625272,0
1192,sample_1287,0,0,0,0.19163397,0.13631698,0.032973096,0
1193,sample_1288,0,0,0,0.179777288,0.120668147,0.06636636,0
1194,sample_1289,0,0,0,0.224248958,0.027357941,0.164463876,0
1195,sample_1290,0,0,0,0.186602619,0.07987408,0.048110202,0
1196,sample_1291,0,0,0,0.197439597,0.086088916,0.079731903,0
1197,sample_1292,0,0,0,0.210061206,0.104576202,0.113474631,0
1198,sample_1293,0,0,0,0.210614494,0.079824584,0.057816875,0
1199,sample_1294,0,0,0,0.183403183,0.032357741,0.016969338,0
1200,sample_1295,0,0,0,0.231860434,0.075480015,0.014400583,0
1201,sample_1296,0,0,0,0.249449677,0.113969507,0.056652098,0
1202,sample_1297,0,0,0,0.113555826,0.07556397,-0.015644428,0
1203,sample_1298,0,0,0,0.194337662,0.063064055,0.022792467,0
1204,sample_1300,0,0,0,0.20200486,0.055198928,0.054506757,0
1205,sample_1301,0,0,0,0.215717668,0.112418139,0.040389978,0
1206,sample_1302,0,0,0,0.213956745,0.037728812,0.068916261,0
1207,sample_1303,0,0,0,0.249735203,0.028469008,0.045665099,0
1208,sample_1304,0,0,0,0.13586049,0.121798593,0.07689858,0
1209,sample_1305,0,0,0,0.209762548,0.126888598,0.061366881,0
